Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order type,Customer Order Code,Value,Currency,Items,Route
10.04.2009,24.05.2010,ES,P9926,Parka C,VO,ORD659811,256.76,EUR,12,R70
17.11.2009,18.08.2011,FR,P7689,Parka D,VO,ORD973001,155.19,RUB,13,R83
05.06.2011,26.10.2009,US,P9659,Parka C,VO,ORD652257,248.48,RUB,22,R73
21.11.2009,22.02.2011,IT,P6488,Parka D,VO,ORD887519,228.38,EUR,18,R24
19.08.2011,06.03.2011,ES,P8182,Parka D,VO,ORD379765,85.39,RUB,40,R85
04.12.2011,14.04.2011,ES,P4057,Parka D,VO,ORD558358,316.93,RUB,36,R18
29.12.2011,26.11.2011,ES,P9453,Parka C,VO,ORD886791,323.28,RUB,35,R94
19.06.2010,10.10.2010,ES,P5459,Parka C,VO,ORD759603,280.83,EUR,46,R39
25.10.2009,12.07.2009,ES,P7929,Parka A,VO,ORD713357,224.8,USD,32,R68
16.12.2009,23.10.2009,IT,P4957,Parka D,VO,ORD431026,263.98,USD,26,R81
09.12.2011,29.04.2009,DE,P9008,Parka D,VO,ORD469998,70.56,RUB,45,R85
21.05.2011,18.09.2010,UK,P5216,Parka A,VO,ORD531534,394.66,USD,11,R25
07.03.2009,27.10.2010,UK,P4301,Parka B,VO,ORD875102,483.16,EUR,2,R6
04.11.2010,28.06.2011,RU,P7869,Parka D,VO,ORD123426,389.99,RUB,49,R14
03.10.2009,22.06.2011,US,P6486,Parka B,VO,ORD638394,432.81,EUR,38,R24
14.06.2011,10.01.2012,RU,P3131,Parka B,VO,ORD944575,287.85,RUB,13,R57
17.06.2011,10.01.2010,RU,P5872,Parka D,VO,ORD689317,221.78,EUR,25,R97
07.09.2010,31.10.2010,UK,P2308,Parka C,VO,ORD580350,168.07,EUR,27,R82
16.03.2009,13.05.2011,CN,P7923,Parka B,VO,ORD184921,65.4,RUB,48,R66
19.02.2011,19.03.2009,US,P7531,Parka B,VO,ORD441465,140.81,RUB,39,R39
08.09.2009,13.10.2011,UK,P8347,Parka A,VO,ORD586584,357.98,EUR,17,R48
16.02.2009,12.05.2011,FR,P3830,Parka C,VO,ORD862965,250.19,RUB,15,R50
10.05.2009,28.08.2009,RU,P8571,Parka C,VO,ORD186893,398.95,EUR,9,R75
28.05.2009,11.06.2011,IT,P4452,Parka A,VO,ORD917702,448.37,RUB,24,R44
28.09.2010,16.04.2009,US,P1222,Parka A,VO,ORD980493,194.87,USD,47,R73
17.11.2011,13.04.2011,CN,P4868,Parka B,VO,ORD527705,253.52,EUR,5,R34
01.06.2009,27.02.2011,IT,P4534,Parka A,VO,ORD631121,240.83,USD,37,R11
21.05.2009,17.06.2011,IT,P7392,Parka A,VO,ORD202524,309.59,RUB,5,R73
12.12.2010,03.02.2011,IT,P7250,Parka A,VO,ORD823990,187.47,EUR,11,R63
03.04.2009,07.02.2012,US,P4597,Parka B,VO,ORD264004,193.78,EUR,43,R9
02.11.2011,17.11.2010,CN,P1892,Parka A,VO,ORD413761,55.41,RUB,17,R96
15.02.2009,25.08.2009,FR,P2266,Parka C,VO,ORD390679,248.36,EUR,29,R86
19.12.2011,31.05.2011,RU,P9907,Parka C,VO,ORD903128,168.37,EUR,31,R4
16.03.2011,29.12.2011,CN,P3210,Parka B,VO,ORD535466,167.95,EUR,49,R81
29.05.2011,25.03.2011,IT,P6703,Parka C,VO,ORD368899,364.82,RUB,45,R75
29.07.2009,08.07.2011,CN,P6955,Parka D,VO,ORD880984,182.05,USD,26,R6
07.11.2011,18.12.2009,DE,P4212,Parka B,VO,ORD962433,468.01,EUR,28,R78
11.12.2011,15.02.2011,US,P5048,Parka B,VO,ORD399327,227.46,USD,34,R18
20.03.2009,21.07.2011,IT,P5794,Parka A,VO,ORD341345,66.64,EUR,24,R4
05.01.2011,22.06.2009,US,P5758,Parka A,VO,ORD900898,79.35,RUB,7,R66
19.05.2009,27.03.2011,DE,P9657,Parka D,VO,ORD979236,394.76,EUR,36,R51
19.05.2009,07.03.2009,FR,P1389,Parka D,VO,ORD942828,315.33,RUB,42,R47
22.05.2010,12.03.2012,US,P3626,Parka B,VO,ORD283500,224.72,EUR,22,R23
13.02.2009,20.11.2009,RU,P4690,Parka A,VO,ORD791865,473.67,RUB,22,R11
21.09.2011,30.05.2011,US,P6455,Parka B,VO,ORD105686,95.15,EUR,38,R78
19.12.2010,09.01.2010,US,P7368,Parka D,VO,ORD184502,262.94,EUR,19,R77
30.09.2010,27.11.2011,RU,P8907,Parka A,VO,ORD609272,119.16,RUB,45,R89
14.06.2009,21.10.2010,ES,P2584,Parka A,VO,ORD995820,457.44,USD,41,R52
26.08.2011,05.02.2012,RU,P3984,Parka C,VO,ORD425367,249.64,USD,36,R43
25.09.2011,01.05.2010,IT,P4658,Parka C,VO,ORD720020,128.86,USD,29,R90
22.11.2011,14.11.2010,US,P8624,Parka D,VO,ORD935950,349.91,USD,22,R31
29.04.2009,04.08.2011,FR,P4244,Parka B,VO,ORD705135,172.01,EUR,34,R20
15.08.2010,30.09.2009,UK,P5629,Parka C,VO,ORD941520,297.32,USD,26,R73
23.01.2009,29.08.2010,UK,P3562,Parka D,VO,ORD852109,272.28,RUB,29,R3
04.04.2009,31.12.2009,CN,P5469,Parka A,VO,ORD810633,62.37,RUB,35,R66
04.07.2009,11.04.2010,DE,P3811,Parka D,VO,ORD571862,180.21,RUB,37,R25
14.07.2009,11.05.2009,CN,P8673,Parka D,VO,ORD479419,229.59,USD,29,R81
09.02.2010,24.07.2011,US,P4677,Parka A,VO,ORD834023,124.43,EUR,2,R20
26.10.2009,17.08.2011,CN,P3772,Parka B,VO,ORD675092,214.35,EUR,23,R65
27.03.2011,08.05.2009,US,P6500,Parka D,VO,ORD352204,172.83,RUB,35,R92
27.03.2009,10.11.2011,RU,P8958,Parka D,VO,ORD239815,480.63,USD,33,R80
26.09.2011,10.05.2009,FR,P7415,Parka B,VO,ORD408406,64.41,USD,44,R95
22.05.2011,20.02.2011,ES,P7587,Parka A,VO,ORD259355,284,USD,27,R88
25.08.2009,24.10.2009,CN,P3979,Parka C,VO,ORD412938,456.5,RUB,49,R89
20.10.2010,21.07.2010,US,P3308,Parka A,VO,ORD795747,268.7,EUR,1,R61
20.05.2009,30.03.2010,UK,P6462,Parka A,VO,ORD616827,347.24,USD,21,R80
24.02.2010,28.05.2011,DE,P8281,Parka A,VO,ORD270877,333.75,USD,33,R53
02.04.2009,31.07.2009,UK,P9133,Parka C,VO,ORD148826,491.35,USD,26,R63
08.12.2009,16.08.2010,FR,P7716,Parka B,VO,ORD301390,95.83,USD,42,R70
30.01.2010,15.03.2012,RU,P1505,Parka C,VO,ORD972794,193.85,USD,27,R40
26.08.2010,14.05.2009,US,P2800,Parka B,VO,ORD975571,153.3,EUR,23,R36
11.12.2011,14.07.2009,DE,P5533,Parka D,VO,ORD269009,141.83,USD,12,R40
02.07.2009,17.07.2011,DE,P8342,Parka B,VO,ORD243921,450.31,RUB,23,R84
23.06.2011,01.01.2012,DE,P2569,Parka B,VO,ORD761503,314.61,RUB,17,R91
19.03.2009,20.04.2010,DE,P1892,Parka A,VO,ORD600582,182.18,EUR,12,R89
08.05.2010,10.07.2009,ES,P3401,Parka B,VO,ORD567558,441.09,EUR,43,R50
05.01.2010,08.06.2010,RU,P6666,Parka B,VO,ORD767669,353.07,EUR,34,R52
28.08.2009,12.01.2010,CN,P7621,Parka A,VO,ORD569075,415.89,EUR,39,R39
18.01.2009,20.12.2010,DE,P1061,Parka B,VO,ORD738704,365.94,RUB,23,R80
11.08.2010,27.10.2009,DE,P1310,Parka C,VO,ORD212365,306.91,USD,39,R4
19.09.2011,15.04.2009,RU,P2362,Parka D,VO,ORD356089,88.41,USD,5,R2
29.09.2010,26.08.2011,ES,P8772,Parka C,VO,ORD549705,106.62,USD,6,R17
13.12.2010,05.05.2010,RU,P3400,Parka B,VO,ORD845064,381.6,EUR,46,R44
22.08.2011,22.02.2010,DE,P1596,Parka C,VO,ORD324808,377.4,USD,36,R13
25.05.2010,08.11.2010,FR,P6624,Parka B,VO,ORD748312,336.06,EUR,20,R91
19.01.2010,12.10.2010,UK,P4824,Parka C,VO,ORD423332,124.42,RUB,47,R1
29.11.2010,28.05.2010,IT,P4475,Parka D,VO,ORD468370,96.09,RUB,21,R46
14.06.2010,06.05.2009,DE,P6628,Parka D,VO,ORD831974,259.28,USD,41,R73
12.08.2009,15.02.2012,UK,P6503,Parka C,VO,ORD436213,184.66,EUR,19,R24
23.09.2011,14.09.2011,CN,P1191,Parka C,VO,ORD691481,498.05,USD,36,R79
04.10.2010,20.02.2011,RU,P9098,Parka D,VO,ORD589474,229.54,RUB,19,R95
09.01.2010,26.05.2011,IT,P5263,Parka B,VO,ORD621510,480.03,USD,22,R38
11.01.2009,16.09.2010,FR,P6555,Parka B,VO,ORD777746,52.24,USD,25,R20
11.03.2010,18.05.2011,ES,P5321,Parka B,VO,ORD811105,233.55,USD,49,R6
23.04.2011,30.11.2011,FR,P5479,Parka C,VO,ORD611443,424.9,EUR,25,R3
18.02.2010,29.11.2011,DE,P3099,Parka B,VO,ORD937307,303.89,USD,20,R85
17.04.2011,07.05.2011,RU,P3830,Parka A,VO,ORD668893,231.06,EUR,20,R76
23.04.2011,15.08.2010,DE,P9711,Parka D,VO,ORD852059,85.27,RUB,16,R66
13.06.2011,16.12.2009,IT,P6927,Parka C,VO,ORD273904,177.81,USD,45,R91
01.01.2009,06.05.2011,DE,P8610,Parka D,VO,ORD814850,313.83,EUR,12,R57
21.04.2010,26.05.2010,US,P4218,Parka A,VO,ORD321009,114.61,USD,11,R24
25.11.2011,23.03.2010,FR,P9103,Parka C,VO,ORD519913,394.39,EUR,4,R29
30.06.2010,21.10.2009,US,P7038,Parka C,VO,ORD549652,447.66,USD,29,R75
30.05.2009,26.11.2009,IT,P2396,Parka A,VO,ORD967826,343.52,RUB,16,R35
13.12.2010,20.07.2011,DE,P9798,Parka D,VO,ORD458321,287.22,USD,40,R86
02.11.2010,25.11.2011,US,P4997,Parka B,VO,ORD859333,430.6,RUB,48,R62
18.09.2010,18.01.2012,FR,P3686,Parka A,VO,ORD697480,170.93,EUR,23,R2
30.06.2010,21.04.2011,ES,P5962,Parka D,VO,ORD449362,283.44,USD,4,R97
08.07.2010,21.01.2010,CN,P3790,Parka D,VO,ORD256367,340.89,EUR,33,R37
22.09.2010,07.05.2011,DE,P5408,Parka C,VO,ORD922920,184.92,EUR,35,R24
24.10.2011,27.05.2009,FR,P8137,Parka A,VO,ORD129295,440.02,RUB,11,R81
29.05.2011,10.06.2011,UK,P5720,Parka D,VO,ORD452540,327.43,EUR,21,R24
17.01.2010,25.09.2009,IT,P7862,Parka C,VO,ORD759338,355.5,USD,42,R16
29.11.2009,10.07.2010,IT,P6093,Parka A,VO,ORD431988,151.99,RUB,24,R12
04.05.2010,27.05.2010,ES,P8158,Parka A,VO,ORD190137,266.26,EUR,33,R59
10.08.2009,10.02.2011,RU,P9695,Parka B,VO,ORD973653,412.02,USD,35,R42
20.05.2010,10.09.2011,US,P1232,Parka B,VO,ORD271504,290.1,EUR,45,R49
28.12.2010,02.07.2010,DE,P1088,Parka D,VO,ORD622157,178.64,USD,44,R74
03.07.2011,08.05.2011,FR,P6254,Parka A,VO,ORD663131,313.27,EUR,37,R94
12.01.2011,05.02.2012,FR,P1266,Parka D,VO,ORD226937,458.56,RUB,37,R39
13.04.2010,20.10.2009,IT,P4339,Parka C,VO,ORD825016,296.71,USD,32,R93
05.12.2009,20.05.2010,ES,P3096,Parka C,VO,ORD654521,383.15,RUB,2,R37
31.03.2010,06.07.2011,IT,P6261,Parka A,VO,ORD713932,417.89,USD,9,R95
19.02.2009,30.10.2010,ES,P1503,Parka C,VO,ORD146017,101.39,EUR,48,R7
09.08.2009,11.12.2011,US,P7140,Parka B,VO,ORD841655,95.29,EUR,6,R59
21.07.2009,24.05.2011,FR,P5102,Parka C,VO,ORD426380,405.03,USD,8,R29
06.08.2010,12.08.2011,UK,P2549,Parka C,VO,ORD148121,80.19,RUB,25,R59
25.05.2011,18.06.2011,IT,P1531,Parka A,VO,ORD674683,336.49,USD,23,R45
23.07.2009,05.06.2010,IT,P9822,Parka D,VO,ORD395460,53.47,RUB,40,R44
22.11.2009,19.03.2011,FR,P6956,Parka C,VO,ORD438293,463.9,RUB,12,R23
04.09.2010,12.04.2010,UK,P1333,Parka D,VO,ORD231698,243.28,USD,45,R40
21.02.2010,23.09.2011,DE,P1398,Parka B,VO,ORD202871,276.15,EUR,16,R95
18.06.2009,02.03.2010,US,P7470,Parka C,VO,ORD831330,488.64,EUR,34,R99
07.06.2010,20.09.2009,IT,P7513,Parka C,VO,ORD283773,403.34,EUR,49,R10
26.04.2010,17.08.2009,CN,P8080,Parka B,VO,ORD703915,345.76,EUR,29,R83
01.04.2011,04.06.2011,DE,P2127,Parka D,VO,ORD109887,238.7,RUB,50,R44
06.02.2009,17.07.2010,ES,P9327,Parka B,VO,ORD185956,366.61,RUB,28,R96
13.03.2011,09.09.2010,RU,P2269,Parka D,VO,ORD435714,241.39,USD,16,R10
25.06.2009,26.09.2010,FR,P8946,Parka B,VO,ORD780663,355.69,RUB,26,R82
22.04.2009,20.08.2009,DE,P3850,Parka C,VO,ORD600818,237.79,USD,30,R78
14.04.2010,05.05.2010,DE,P9530,Parka D,VO,ORD993250,403.38,EUR,10,R64
29.08.2010,03.06.2010,FR,P2520,Parka C,VO,ORD682346,278.74,EUR,34,R55
01.07.2009,10.07.2009,FR,P3869,Parka A,VO,ORD963170,434.84,RUB,12,R20
29.01.2011,14.05.2010,FR,P3866,Parka B,VO,ORD906635,453.73,EUR,23,R41
27.04.2010,17.07.2009,IT,P8394,Parka B,VO,ORD565834,183.16,RUB,49,R25
14.09.2010,15.04.2009,CN,P3627,Parka D,VO,ORD507142,315.32,EUR,6,R41
24.08.2011,07.08.2011,US,P2089,Parka C,VO,ORD723888,211.66,EUR,2,R22
05.12.2011,14.10.2010,UK,P8960,Parka B,VO,ORD473765,451.15,EUR,23,R36
30.12.2011,30.01.2010,IT,P8404,Parka D,VO,ORD713235,124.24,RUB,25,R61
21.06.2009,25.01.2011,RU,P9779,Parka A,VO,ORD320226,317.05,EUR,26,R9
02.03.2009,30.10.2010,IT,P4648,Parka B,VO,ORD517796,73.18,USD,17,R70
29.03.2011,28.11.2011,US,P9584,Parka B,VO,ORD572137,122.05,USD,47,R51
12.04.2010,26.02.2011,ES,P1794,Parka D,VO,ORD797390,282.32,USD,34,R74
09.08.2009,08.08.2009,CN,P5837,Parka C,VO,ORD544716,317.88,USD,48,R7
12.09.2010,15.08.2010,US,P3839,Parka C,VO,ORD894472,308.04,USD,27,R41
17.11.2009,03.10.2009,CN,P2337,Parka B,VO,ORD872717,454.91,EUR,37,R76
13.06.2011,03.10.2011,DE,P5565,Parka B,VO,ORD357389,297.71,RUB,35,R99
18.06.2010,07.12.2009,RU,P8213,Parka B,VO,ORD436081,336.92,USD,2,R90
07.04.2011,30.10.2010,ES,P9996,Parka A,VO,ORD702351,491.46,USD,22,R22
01.11.2011,25.02.2011,RU,P3954,Parka C,VO,ORD852771,439.3,RUB,11,R64
26.09.2011,20.05.2010,UK,P5171,Parka D,VO,ORD187930,314.34,EUR,6,R16
06.03.2009,05.02.2011,CN,P4743,Parka C,VO,ORD724196,304.86,EUR,50,R51
23.01.2010,04.10.2010,FR,P7651,Parka D,VO,ORD668153,291.8,USD,24,R32
26.01.2011,17.01.2011,US,P4881,Parka A,VO,ORD871043,86.28,EUR,24,R9
21.09.2009,05.04.2010,UK,P4708,Parka B,VO,ORD661355,69.93,EUR,46,R70
31.03.2011,03.08.2010,UK,P1708,Parka D,VO,ORD850320,195.55,USD,41,R1
21.04.2011,04.01.2012,FR,P4683,Parka A,VO,ORD310878,238.14,EUR,4,R100
03.11.2011,20.02.2011,IT,P1355,Parka C,VO,ORD209847,211.31,RUB,23,R4
02.05.2010,01.05.2010,IT,P5810,Parka B,VO,ORD488326,474.65,RUB,42,R63
14.11.2010,11.03.2012,ES,P7204,Parka C,VO,ORD444569,494.98,RUB,22,R96
31.01.2011,28.07.2010,US,P5106,Parka A,VO,ORD769751,296.91,RUB,14,R10
21.02.2009,26.07.2010,ES,P5025,Parka C,VO,ORD844474,317.56,RUB,36,R57
30.05.2011,22.05.2011,IT,P1724,Parka D,VO,ORD840847,207.78,USD,2,R67
19.06.2011,25.12.2009,DE,P9590,Parka B,VO,ORD862205,372.53,EUR,24,R11
05.10.2009,23.01.2011,IT,P9804,Parka D,VO,ORD736285,267.85,RUB,14,R6
03.01.2010,30.12.2010,DE,P9735,Parka C,VO,ORD870631,106.91,EUR,21,R63
05.03.2010,21.05.2010,IT,P7524,Parka B,VO,ORD646433,449.31,RUB,39,R76
05.02.2011,09.10.2010,US,P5152,Parka D,VO,ORD211725,89.1,USD,16,R83
23.05.2010,09.05.2009,RU,P6672,Parka D,VO,ORD979732,254.75,USD,40,R42
03.07.2010,22.09.2010,UK,P9438,Parka D,VO,ORD384665,91.16,EUR,9,R77
07.01.2011,05.04.2011,UK,P4912,Parka C,VO,ORD629447,100.33,RUB,36,R69
31.08.2011,09.02.2009,RU,P8612,Parka C,VO,ORD390926,419.46,EUR,7,R2
26.09.2011,05.04.2011,IT,P2079,Parka D,VO,ORD732120,78.92,USD,45,R4
04.11.2010,14.11.2009,UK,P7529,Parka C,VO,ORD305785,310.61,EUR,25,R28
14.09.2009,04.07.2010,US,P3510,Parka C,VO,ORD517083,409.51,RUB,16,R98
18.12.2009,21.09.2011,US,P3982,Parka D,VO,ORD831637,281.42,EUR,41,R13
27.03.2010,11.11.2010,CN,P5295,Parka A,VO,ORD697604,189,USD,19,R17
17.06.2011,04.01.2012,US,P7478,Parka D,VO,ORD100353,268.18,USD,37,R33
24.03.2009,22.08.2010,IT,P4801,Parka A,VO,ORD331793,115.03,EUR,42,R80
25.04.2009,16.07.2010,DE,P9547,Parka B,VO,ORD273413,83.14,USD,21,R42
31.08.2011,10.03.2011,CN,P1296,Parka C,VO,ORD765697,476.07,RUB,2,R16
26.11.2011,30.08.2011,UK,P2665,Parka B,VO,ORD190971,321.05,RUB,24,R27
25.03.2011,18.03.2009,DE,P9119,Parka A,VO,ORD354473,298.98,USD,5,R42
17.07.2009,04.12.2011,ES,P1832,Parka D,VO,ORD864051,441.46,EUR,34,R9
31.01.2011,26.12.2009,UK,P8357,Parka B,VO,ORD278898,449.77,USD,48,R27
15.11.2010,11.08.2009,ES,P8135,Parka B,VO,ORD138101,165.97,USD,45,R3
14.06.2011,23.07.2011,CN,P1488,Parka C,VO,ORD738783,208.51,USD,36,R91
23.04.2009,30.01.2010,RU,P6650,Parka B,VO,ORD483894,102.12,USD,4,R79
07.12.2010,16.01.2010,UK,P1967,Parka C,VO,ORD311561,297.3,RUB,34,R36
01.07.2011,16.07.2010,ES,P2393,Parka C,VO,ORD678287,478.46,RUB,5,R18
04.04.2010,13.09.2011,ES,P4551,Parka B,VO,ORD196941,312.11,USD,3,R72
16.02.2011,09.02.2012,UK,P6049,Parka C,VO,ORD645580,297.2,EUR,38,R6
28.06.2010,17.02.2010,IT,P5309,Parka A,VO,ORD534881,408.05,RUB,18,R37
16.05.2009,14.06.2011,DE,P9825,Parka D,VO,ORD259029,111.94,RUB,41,R73
19.07.2011,12.10.2010,CN,P6776,Parka A,VO,ORD624404,181.41,USD,19,R85
31.01.2009,14.08.2010,RU,P6090,Parka B,VO,ORD673391,218.35,EUR,4,R75
31.10.2010,08.01.2011,ES,P5403,Parka D,VO,ORD408573,188.57,EUR,1,R98
06.03.2009,24.11.2011,CN,P2306,Parka D,VO,ORD904006,353.3,USD,3,R76
25.10.2009,19.04.2010,FR,P1762,Parka A,VO,ORD928002,204,EUR,24,R78
04.03.2010,17.11.2010,FR,P3952,Parka A,VO,ORD393427,69.82,EUR,18,R51
20.04.2009,08.04.2011,FR,P1226,Parka D,VO,ORD578673,233.07,USD,18,R88
02.04.2011,26.09.2009,RU,P9735,Parka A,VO,ORD317878,139.94,RUB,44,R4
01.01.2010,31.12.2009,UK,P9343,Parka B,VO,ORD115478,429.17,EUR,19,R13
15.10.2009,02.05.2009,US,P6613,Parka A,VO,ORD484734,238,RUB,20,R17
01.10.2011,19.12.2010,DE,P2798,Parka B,VO,ORD947238,273.04,USD,40,R54
01.12.2010,05.03.2011,US,P9588,Parka B,VO,ORD233189,329.96,USD,44,R40
25.08.2010,06.07.2011,IT,P6185,Parka D,VO,ORD380095,443.24,EUR,27,R74
02.07.2011,09.12.2011,US,P7808,Parka C,VO,ORD163154,461.45,EUR,9,R35
13.03.2010,31.10.2010,ES,P3547,Parka A,VO,ORD450326,327.48,RUB,8,R58
08.05.2011,10.09.2009,IT,P6484,Parka B,VO,ORD546904,290.5,EUR,31,R6
20.10.2009,06.11.2010,RU,P6178,Parka D,VO,ORD834115,98.64,EUR,41,R98
04.09.2010,25.09.2011,FR,P2412,Parka A,VO,ORD451360,290.1,USD,19,R48
14.01.2009,29.05.2010,IT,P7176,Parka C,VO,ORD586126,413.46,EUR,22,R56
08.10.2010,29.05.2010,IT,P8095,Parka C,VO,ORD438407,295.48,EUR,33,R68
08.03.2011,02.03.2012,IT,P8335,Parka A,VO,ORD759068,219.27,USD,28,R26
13.01.2009,02.05.2010,DE,P5176,Parka A,VO,ORD883989,246.19,USD,20,R36
08.05.2009,23.06.2010,FR,P4825,Parka A,VO,ORD268423,372.54,USD,16,R90
07.12.2011,14.10.2010,CN,P2501,Parka C,VO,ORD749929,52.48,EUR,48,R76
01.08.2009,09.06.2011,ES,P2784,Parka A,VO,ORD991792,429.7,EUR,40,R93
12.04.2010,22.06.2010,US,P4782,Parka D,VO,ORD659134,213.69,EUR,49,R60
04.03.2009,19.02.2011,DE,P1426,Parka C,VO,ORD109700,212.41,EUR,31,R85
10.10.2009,28.08.2011,CN,P6082,Parka A,VO,ORD797016,274.28,USD,49,R32
13.10.2011,08.10.2010,DE,P7562,Parka C,VO,ORD701889,496.97,USD,39,R92
24.08.2010,18.07.2009,ES,P5195,Parka C,VO,ORD784122,258.42,EUR,2,R85
12.05.2009,17.03.2011,ES,P8634,Parka C,VO,ORD377734,192.92,USD,29,R1
04.11.2010,14.10.2011,DE,P3392,Parka C,VO,ORD342106,434.9,USD,47,R32
12.01.2010,12.02.2010,DE,P7349,Parka B,VO,ORD961648,489.43,USD,9,R47
29.09.2010,23.11.2009,CN,P7614,Parka D,VO,ORD212071,95.17,EUR,30,R64
17.08.2010,12.10.2011,ES,P9942,Parka D,VO,ORD842045,237.28,EUR,45,R40
11.02.2009,30.10.2011,UK,P1291,Parka C,VO,ORD550837,70.43,USD,46,R38
14.10.2011,06.08.2009,US,P2523,Parka A,VO,ORD828490,128.74,USD,34,R28
26.01.2010,14.05.2009,US,P6199,Parka B,VO,ORD236728,254.83,RUB,41,R24
01.02.2009,10.01.2012,RU,P5243,Parka B,VO,ORD584723,223.06,RUB,15,R29
22.05.2010,19.03.2012,FR,P3577,Parka C,VO,ORD543769,405.07,RUB,16,R45
17.10.2009,09.04.2011,CN,P7277,Parka A,VO,ORD798942,256.85,RUB,36,R77
14.07.2010,15.04.2010,UK,P6038,Parka C,VO,ORD263858,190.04,USD,31,R84
05.10.2011,11.10.2009,US,P8782,Parka A,VO,ORD819870,84.23,EUR,30,R67
27.06.2011,06.12.2010,DE,P2763,Parka B,VO,ORD524742,178.18,EUR,48,R2
19.04.2011,03.03.2010,UK,P2793,Parka D,VO,ORD567321,54.5,USD,17,R18
04.08.2011,29.11.2009,UK,P2150,Parka B,VO,ORD514629,181.3,EUR,19,R99
24.03.2010,27.01.2012,IT,P6687,Parka C,VO,ORD980401,300.31,USD,38,R48
18.09.2010,30.07.2011,IT,P9448,Parka A,VO,ORD909681,156.97,RUB,22,R22
18.09.2010,14.10.2011,DE,P5367,Parka C,VO,ORD818365,129.02,EUR,36,R65
01.08.2009,11.02.2011,RU,P6454,Parka D,VO,ORD535000,94.71,USD,6,R7
04.07.2011,20.02.2011,RU,P4489,Parka D,VO,ORD669145,257.37,USD,31,R86
12.06.2010,14.01.2010,CN,P8323,Parka A,VO,ORD936697,59.82,RUB,42,R50
09.04.2010,15.09.2009,CN,P5548,Parka B,VO,ORD385923,452.47,EUR,30,R45
26.06.2010,21.02.2012,US,P2665,Parka B,VO,ORD106908,266.94,EUR,15,R56
08.02.2009,20.05.2011,IT,P4449,Parka B,VO,ORD195315,132.1,RUB,30,R72
18.08.2009,25.09.2009,UK,P1867,Parka C,VO,ORD291324,64.56,USD,21,R6
04.08.2009,24.10.2010,RU,P8666,Parka B,VO,ORD868574,98.4,USD,8,R52
04.09.2011,20.04.2009,RU,P1475,Parka C,VO,ORD455876,213.58,EUR,6,R97
04.03.2009,13.05.2010,UK,P1142,Parka C,VO,ORD931216,441.31,USD,35,R11
12.01.2010,21.06.2010,ES,P8298,Parka C,VO,ORD119931,107.34,RUB,26,R58
16.07.2011,28.09.2009,CN,P9022,Parka C,VO,ORD482844,384.95,USD,19,R83
08.12.2011,06.07.2010,CN,P8523,Parka B,VO,ORD458582,70.58,RUB,32,R43
30.12.2011,30.08.2011,IT,P2544,Parka B,VO,ORD414452,98.93,EUR,6,R71
26.04.2009,03.05.2009,IT,P9397,Parka D,VO,ORD104821,432.69,RUB,29,R35
26.05.2009,14.03.2010,US,P5477,Parka D,VO,ORD398570,384.97,RUB,10,R97
09.05.2009,06.03.2012,CN,P3271,Parka B,VO,ORD183793,494.28,RUB,27,R76
02.01.2010,24.07.2011,RU,P7042,Parka C,VO,ORD753047,434.58,RUB,20,R27
18.08.2009,18.05.2010,RU,P2621,Parka D,VO,ORD338295,483.36,USD,37,R54
03.11.2009,06.10.2009,CN,P6639,Parka C,VO,ORD851535,438.44,USD,25,R61
31.12.2010,29.04.2012,FR,P9844,Parka B,VO,ORD969141,125.56,USD,4,R7
19.01.2010,08.07.2010,FR,P6300,Parka B,VO,ORD708456,120.11,EUR,41,R59
03.08.2010,14.01.2012,US,P7319,Parka D,VO,ORD838821,309.13,RUB,25,R46
12.11.2010,22.07.2009,ES,P8603,Parka B,VO,ORD865565,337.53,EUR,10,R5
15.11.2010,04.10.2010,CN,P4579,Parka C,VO,ORD792898,71.99,RUB,4,R86
26.08.2009,13.02.2011,ES,P2766,Parka A,VO,ORD999352,124.34,RUB,43,R54
26.11.2009,16.07.2009,RU,P4308,Parka C,VO,ORD645717,210.46,EUR,46,R65
24.01.2011,06.02.2012,ES,P4208,Parka A,VO,ORD800260,249.18,RUB,3,R53
06.02.2011,27.01.2012,ES,P4225,Parka C,VO,ORD391507,56.34,USD,12,R17
23.11.2011,09.08.2009,UK,P5345,Parka B,VO,ORD338184,423.3,RUB,36,R69
19.11.2009,18.03.2011,RU,P2662,Parka C,VO,ORD371474,436.38,USD,1,R24
17.01.2009,08.11.2010,FR,P8922,Parka C,VO,ORD232706,316.8,USD,20,R25
02.04.2009,08.03.2010,IT,P3331,Parka D,VO,ORD462731,457.56,EUR,40,R21
18.08.2010,08.03.2011,DE,P8877,Parka B,VO,ORD496339,82.24,EUR,49,R39
13.05.2011,29.02.2012,RU,P1983,Parka D,VO,ORD905524,489.07,EUR,23,R46
08.04.2011,06.04.2010,UK,P8791,Parka D,VO,ORD258512,312.08,RUB,50,R29
14.12.2011,25.11.2010,US,P5248,Parka C,VO,ORD415735,482.15,USD,48,R30
23.09.2011,07.03.2010,ES,P3171,Parka D,VO,ORD896860,277.67,RUB,34,R9
17.04.2011,10.05.2010,ES,P4602,Parka D,VO,ORD777499,213.61,EUR,6,R4
29.09.2011,06.09.2011,DE,P5072,Parka D,VO,ORD298937,305.13,EUR,3,R36
